X-axis angular rate(°/s),Z-axis angular rate(°/s),Z-axis angular rate(°/s),X-axis acceleration(m/s2),Z-axis acceleration(m/s2),Y-axis acceleration(m/s2),Number of satellites,HDOP,GNSS North Velocity(m/s),GNSS UP Velocity(m/s),GNSS East Velocity(m/s),GNSS height(m),GNSS longitude(°),GNSS latitude(°),Barometer height(m),GNSS calculation of heading(°)
-8.46099,5.965025,0.173109,-0.458601,9.966692,1.064611,21,0.957765,-1.170777,0.004467,0.270905,43.329826,116.340732,40.004374,43.456944,-168.507843
-7.563972,4.555169,-0.895835,-0.515865,9.547041,1.109378,21,0.957765,-1.170777,0.004467,0.270905,43.329826,116.340732,40.004374,43.456944,-168.507843
-7.895583,3.439753,-0.124748,-0.577302,9.895379,1.485269,21,0.957765,-1.170777,0.004467,0.270905,43.329826,116.340732,40.004374,43.456944,-168.507843
-5.696122,2.792773,0.590595,-0.481745,9.935774,1.695094,21,0.957765,-1.170777,0.004467,0.270905,43.329826,116.340732,40.004374,43.456944,-168.507843
-4.979939,2.635264,0.352593,-0.485675,9.625001,1.625115,21,0.957765,-1.170777,0.004467,0.270905,43.329826,116.340732,40.004374,43.456944,-168.507843
-3.085105,2.817003,0.809797,-0.495687,9.281087,1.655904,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
-1.055529,3.004149,1.477177,-0.410474,9.066163,1.62194,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
0.027447,3.306119,2.360234,-0.221188,8.958304,1.765259,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
1.446947,3.817428,1.894349,-0.086303,8.864926,1.68363,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
2.540405,4.184172,1.831076,0.013514,9.26889,1.477983,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
4.973082,4.125914,1.873713,0.307996,9.844423,1.422652,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
6.816303,3.782607,0.672287,0.446047,9.870687,1.243685,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
6.492213,3.235914,0.510521,0.460752,10.142433,1.165386,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
6.563256,2.65248,0.501732,0.537231,9.633716,0.828454,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
4.48466,2.003457,-0.155715,0.34266,9.73708,0.320971,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
4.369674,1.210815,0.133801,0.250421,10.620991,0.392103,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
6.902449,0.429091,-1.158343,0.203876,10.481872,0.130454,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
5.409723,-0.128275,-1.944826,0.006411,10.128692,-0.182903,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
6.68004,-0.369987,-1.936328,-0.076732,9.232613,-0.664089,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
4.035527,-0.395199,-2.392097,-0.293058,9.303014,-1.113613,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
2.138364,-0.277065,-0.379883,-0.261204,10.530997,-0.802133,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
3.748525,0.192875,-0.185253,-0.0667,10.415998,-0.945878,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
3.065039,0.822336,-0.134581,0.056264,9.232614,-1.234849,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
0.737197,1.498708,0.7706,0.281816,9.128696,-1.248833,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
-1.384547,2.157495,2.168944,0.502301,10.068153,-1.014068,21,0.957765,-1.228324,0.032478,0.344427,43.329525,116.3407327,40.0043717,43.397049,-168.345703
-1.35256,2.586768,2.70075,0.899933,10.929995,-0.63781,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
0.193996,2.80847,0.84077,1.10227,9.829,-0.592654,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
-0.400541,2.639846,-1.257908,1.086539,9.065486,-0.780579,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
-3.055674,2.211347,-0.109728,0.990604,9.56045,-0.679867,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
-2.705505,1.73359,0.671869,1.09892,9.948602,-0.35128,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
-2.326785,1.218134,-1.494636,1.026416,9.990557,-0.384527,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
-3.820012,0.838156,-1.510809,0.837492,9.897787,-0.486556,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
-4.580787,0.678639,-0.090077,0.901829,9.919897,-0.473962,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
-4.142036,0.770805,0.166658,0.978511,9.775941,-0.277898,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
-4.098521,1.026761,0.210211,1.063626,9.726328,-0.080636,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
-5.791274,1.411786,0.372649,1.039492,9.997987,0.130472,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
-4.512799,1.723805,1.438455,1.12763,9.973424,0.381293,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
-2.228462,1.934854,0.612264,1.189601,9.375148,0.391919,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
-2.747276,2.047893,0.415098,1.143423,9.806379,0.584082,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
-1.260279,2.08738,1.187236,1.382611,10.026936,0.888394,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
0.373345,1.96062,-0.841377,1.36564,9.186685,0.697628,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
-0.40023,1.63265,-1.169407,1.24546,9.070333,0.586527,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
-0.065515,1.55908,-0.551477,1.281493,9.209085,0.642972,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
-0.566376,1.792755,-1.130422,1.215875,9.507447,0.74475,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
0.287194,2.235235,-1.788232,1.036091,9.838857,0.65113,21,0.957421,-1.347275,0.055473,0.261621,43.324272,116.3407334,40.0043691,43.483112,-167.562027
2.436045,2.713953,-1.469225,0.877872,9.544046,0.309637,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
3.70911,3.265175,-1.648742,0.691176,9.278939,0.014876,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
3.768175,4.015574,-1.539978,0.442933,10.107949,-0.044383,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
4.667172,5.031446,-0.544188,0.383915,10.415395,-0.247194,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
5.130779,6.250516,-1.362057,0.292295,9.963999,-0.833181,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
4.275847,7.571211,-1.620705,0.090853,10.374805,-1.191551,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
5.568173,8.846694,-1.002741,0.029395,10.584747,-1.260632,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
5.491636,10.124903,-1.959691,0.036188,10.149302,-1.505437,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
2.984805,11.472595,-2.619689,-0.169095,10.178297,-1.749242,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
2.919524,12.900023,-1.57588,-0.15139,9.898373,-1.943733,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
3.181916,14.247479,-2.753698,-0.147839,9.492334,-2.087261,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
1.427599,15.242491,-3.140433,-0.479328,9.881613,-1.954432,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
0.484542,15.697703,-1.764701,-0.657306,10.096783,-1.833413,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
-0.088797,15.418554,-1.595698,-0.63214,9.556136,-1.886313,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
-2.178379,14.546318,-1.115161,-0.708218,9.534147,-1.849169,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
-4.763872,13.446065,1.262355,-0.637805,9.904916,-1.465383,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
-5.854461,12.224387,1.457215,-0.421517,9.548611,-1.069841,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
-8.780832,10.712409,1.482098,-0.334282,9.315385,-0.965278,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
-11.33659,8.885273,3.345624,-0.07113,9.374209,-0.740671,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
-12.826479,6.996915,2.956064,0.173133,9.834334,-0.280196,21,0.957421,-1.090421,0.039543,0.419439,43.317005,116.3407341,40.0043667,43.466545,-166.845047
-13.316159,5.250503,2.155872,0.390776,10.427673,0.292808,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
-12.834173,3.833309,1.667534,0.67185,10.257201,0.518644,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
-12.840631,2.61429,0.423446,0.810933,9.744743,0.601296,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
-12.505683,1.431403,-0.634414,0.777231,10.030093,0.988944,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
-12.06846,0.491494,-1.111337,0.807405,10.579507,1.541644,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
-10.997893,0.110204,-1.863482,0.976933,10.062973,1.806621,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
-10.561358,0.231829,-3.227078,0.753836,9.387407,1.75925,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
-9.527291,0.306458,-1.769052,0.497739,9.587333,1.906281,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
-5.822672,0.257947,-0.848093,0.496458,9.650971,2.277604,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
-2.969756,0.400705,-1.389056,0.397095,9.413423,2.507787,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
-1.822203,0.673281,-0.363939,0.268519,8.632051,2.364617,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
-0.718747,0.823585,0.352383,0.309687,8.244698,2.091204,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
1.477643,0.954636,0.317389,0.24607,9.404309,2.130707,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
6.301458,1.201731,0.990103,0.225753,10.115536,2.180987,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
9.55492,1.492094,-0.853089,0.243086,9.370258,1.658464,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
7.499989,1.869159,-2.346222,-0.04059,9.189751,1.078291,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
5.986323,2.266409,-0.809882,-0.150613,9.880443,0.792307,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
6.683754,2.63468,-1.245108,-0.213561,10.411087,0.502283,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
7.767451,2.867968,-2.751534,-0.541495,10.743368,0.285075,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
8.590697,2.966989,-2.823239,-0.68507,10.281483,-0.090165,22,0.895869,-1.280445,0.017328,0.372661,43.292747,116.3407349,40.0043643,43.341667,-166.299728
7.420727,3.024997,-2.033871,-0.71383,9.452668,-0.562933,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
6.337838,3.021949,-0.763256,-0.696048,9.299043,-0.961823,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
5.260792,2.964006,0.10818,-0.686191,9.991616,-1.077246,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
5.526194,2.909226,0.413898,-0.494185,10.620785,-1.08909,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
6.09997,2.806336,-0.645776,-0.463462,10.032643,-1.382589,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
4.476483,2.598414,-1.005181,-0.574472,9.036485,-1.777394,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
0.25281,2.459529,-0.217102,-0.587819,9.08345,-1.991868,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
-4.124389,2.441704,0.546489,-0.522256,10.36901,-1.789868,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
-5.754087,2.433146,0.464611,-0.524891,11.200369,-1.588918,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
-5.282865,2.410464,-0.561308,-0.506868,10.408662,-1.708142,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
-6.195409,2.425457,-1.665269,-0.56844,9.67298,-1.609849,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
-8.676552,2.552884,-0.365287,-0.659228,9.449188,-1.188422,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
-10.277812,2.710132,1.321447,-0.529255,9.633374,-0.864151,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
-9.390705,2.959368,0.745532,-0.38005,9.932702,-0.52002,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
-8.014388,3.268726,-0.06465,-0.410183,9.808208,-0.042731,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
-7.141221,3.553607,0.152865,-0.38139,9.375475,0.319353,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
-7.712416,3.914988,0.42156,-0.361421,9.556864,0.49633,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
-8.088792,4.429494,1.426027,-0.204575,9.863853,1.006201,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
-6.078617,4.818341,0.050873,-0.170979,9.531468,1.338228,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
-6.199458,4.650221,-1.00535,-0.389451,9.54724,1.491014,22,0.89585,-1.386612,-0.138046,0.342897,43.308601,116.3407357,40.0043619,43.446865,-165.42662
-5.634033,4.129791,0.000599,-0.54977,9.579126,1.811298,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
-4.031893,3.600812,-0.009567,-0.411448,9.600326,2.006623,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
-3.039465,3.017815,-1.251262,-0.492542,10.187881,2.171529,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
-2.27912,1.964128,-1.113485,-0.773359,10.725241,2.472667,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
1.716408,0.342316,-0.873268,-0.704867,9.605338,2.420921,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
3.809497,-1.282152,-2.695799,-0.761229,8.738688,1.764647,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
1.007365,-2.752953,-0.915852,-1.004203,9.936565,1.724755,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
2.674659,-4.261382,1.353665,-0.826883,10.643222,1.958152,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
4.93599,-5.530206,-1.020318,-0.757909,9.634175,1.456664,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
2.461734,-6.521399,-0.859751,-0.837525,8.958275,0.846463,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
-0.77914,-7.354486,1.881079,-0.731465,9.471819,0.783261,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
-0.35552,-8.004853,1.922846,-0.586798,10.423492,1.014127,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
1.121427,-8.625798,0.800781,-0.47794,10.349193,0.921,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
0.610072,-9.357589,-0.049707,-0.496635,9.557703,0.592979,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
-0.392603,-10.027225,0.286333,-0.485198,9.467212,0.480779,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
-0.455102,-10.676691,0.414088,-0.410473,9.893484,0.562833,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
-0.965348,-11.35406,-0.290319,-0.473102,10.598519,0.681105,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
0.614487,-11.990384,-0.729833,-0.524805,10.115761,0.623019,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
0.68154,-12.786636,-1.620903,-0.594195,9.03728,0.331195,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
-2.622558,-13.483333,-0.34695,-0.788123,9.122836,0.392974,22,0.89585,-1.546654,0.008902,0.588271,43.320305,116.3407366,40.0043591,43.451164,-164.580215
-3.243042,-14.114663,1.161509,-0.814676,9.630931,0.591744,22,0.895823,-1.418729,0.049474,0.361982,43.288891,116.3407377,40.0043564,43.36409,-163.876038
-3.736618,-15.02817,0.349158,-0.867718,9.920975,0.694497,22,0.895823,-1.418729,0.049474,0.361982,43.288891,116.3407377,40.0043564,43.36409,-163.876038
-4.759863,-16.163134,0.952821,-0.838569,9.746556,0.71981,22,0.895823,-1.418729,0.049474,0.361982,43.288891,116.3407377,40.0043564,43.36409,-163.876038
-5.851703,-17.259594,0.780813,-0.812122,9.370411,0.678787,22,0.895823,-1.418729,0.049474,0.361982,43.288891,116.3407377,40.0043564,43.36409,-163.876038
-7.841138,-18.142038,0.887271,-0.845448,9.963544,0.886856,22,0.895823,-1.418729,0.049474,0.361982,43.288891,116.3407377,40.0043564,43.36409,-163.876038
-8.397835,-18.740664,1.873682,-0.658099,10.536068,1.089718,22,0.895823,-1.418729,0.049474,0.361982,43.288891,116.3407377,40.0043564,43.36409,-163.876038
